null_type,replicate,max_t_M_t,sum_t_M_t,longest_run_A_t,lag1_autocorrelation_M_t,total_variation_M_t,mean_restructuring_R_t,max_restructuring_R_t,bottleneck_path_length
within_month_spatial_permutation,82,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0442649952216874e-05,0.00023853065118864997,0.008573841789869977
within_month_spatial_permutation,83,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0411739713997944e-05,0.00023853065118864997,0.008567288819367564
within_month_spatial_permutation,84,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.061137011590278e-05,0.00023853065118864997,0.008609610464571388
within_month_spatial_permutation,85,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.047531739157972e-05,0.00023853065118864997,0.008580767287014901
within_month_spatial_permutation,86,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.053166743372695e-05,0.00023853065118864997,0.008592713495950113
within_month_spatial_permutation,87,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.053294645749861e-05,0.00023853065118864997,0.008592984648989705
within_month_spatial_permutation,88,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.069461629590944e-05,0.00023853065118864997,0.008627258654732801
within_month_spatial_permutation,89,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.069769687428253e-05,0.00023853065118864997,0.008627911737347897
within_month_spatial_permutation,90,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0451627507560734e-05,0.00023853065118864997,0.008575745031602876
within_month_spatial_permutation,91,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.058054465661568e-05,0.00023853065118864997,0.008603075467202525
within_month_spatial_permutation,92,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.0691079398810925e-05,0.00023853065118864997,0.008626508832547916
within_month_spatial_permutation,93,0.0004770613023773,0.025238841910017858,2,0.2754175847629021,0.008868809515081115,4.066381582398795e-05,0.00023853065118864997,0.008620728954685445
