preprocessing_mode,null_type,replicate,T_sep,T_sep_rel
raw_rate,separable_gaussian_matrix_normal,150,1.5616225064713808e-40,0.00041815524691617265
raw_rate,separable_gaussian_matrix_normal,151,2.6218932616494254e-40,0.0007836590018893715
raw_rate,separable_gaussian_matrix_normal,152,3.6644927042787756e-39,0.008714430016225438
raw_rate,separable_gaussian_matrix_normal,153,1.1229186370664645e-39,0.004164789249713556
raw_rate,separable_gaussian_matrix_normal,154,5.027548341765391e-40,0.0015274207667058867
raw_rate,separable_gaussian_matrix_normal,155,1.2238756805164305e-39,0.003763918126871472
raw_rate,separable_gaussian_matrix_normal,156,1.4438329126987708e-40,0.0005505450948304861
raw_rate,separable_gaussian_matrix_normal,157,3.2473332681837758e-40,0.0011420446055912027
raw_rate,separable_gaussian_matrix_normal,158,9.375126399038347e-40,0.004058134600837783
raw_rate,separable_gaussian_matrix_normal,159,5.470560417963746e-41,0.0001787448485118895
raw_rate,separable_gaussian_matrix_normal,160,5.55799263469467e-40,0.0023368861889202226
raw_rate,separable_gaussian_matrix_normal,161,3.861328579181133e-40,0.00182909627769977
raw_rate,separable_gaussian_matrix_normal,162,2.619002564400494e-40,0.0007773437295278398
raw_rate,separable_gaussian_matrix_normal,163,1.115401560503977e-39,0.0049744676615448525
raw_rate,separable_gaussian_matrix_normal,164,1.2091349168148365e-40,0.0003472768052365445
raw_rate,separable_gaussian_matrix_normal,165,2.875878930086221e-40,0.0009522112720740938
raw_rate,separable_gaussian_matrix_normal,166,1.0045233656741177e-39,0.005302300800437144
raw_rate,separable_gaussian_matrix_normal,167,4.312561764097558e-40,0.0013606638749495109
raw_rate,separable_gaussian_matrix_normal,168,5.176438047993272e-40,0.0014828097976911287
raw_rate,separable_gaussian_matrix_normal,169,1.0216505936453402e-39,0.0030479989882064135
raw_rate,separable_gaussian_matrix_normal,170,1.66188550845784e-39,0.0051356877236487025
raw_rate,separable_gaussian_matrix_normal,171,2.6187386156356234e-40,0.001136639315326734
raw_rate,separable_gaussian_matrix_normal,172,5.193291904664771e-39,0.009735017172162044
raw_rate,separable_gaussian_matrix_normal,173,2.8782567670785013e-40,0.0013718075580244468
raw_rate,separable_gaussian_matrix_normal,174,6.544696898043772e-40,0.002879963867285552
raw_rate,separable_gaussian_matrix_normal,175,2.1185794783728306e-40,0.0005897787346919089
raw_rate,separable_gaussian_matrix_normal,176,5.610720493551396e-40,0.0025022755536657187
raw_rate,separable_gaussian_matrix_normal,177,1.317866860384383e-40,0.0003382824954960728
raw_rate,separable_gaussian_matrix_normal,178,6.441083473445881e-40,0.002682834295888751
raw_rate,separable_gaussian_matrix_normal,179,4.364666720395654e-40,0.0015792035702161507
raw_rate,separable_gaussian_matrix_normal,180,8.964792939528678e-40,0.002214205063976856
raw_rate,separable_gaussian_matrix_normal,181,1.4500436821232522e-40,0.00025574521951437915
raw_rate,separable_gaussian_matrix_normal,182,3.344072218856977e-40,0.0011142293643179148
raw_rate,separable_gaussian_matrix_normal,183,1.3036811084935794e-39,0.0039424940928416636
raw_rate,separable_gaussian_matrix_normal,184,6.617655852520721e-40,0.001842446761287083
raw_rate,separable_gaussian_matrix_normal,185,2.161134129925738e-40,0.0008142131492380219
raw_rate,separable_gaussian_matrix_normal,186,6.667984902849839e-40,0.0017640139701326485
raw_rate,separable_gaussian_matrix_normal,187,2.6106715232288057e-39,0.005871224093019808
raw_rate,separable_gaussian_matrix_normal,188,7.406568849250744e-40,0.0021068982266781253
raw_rate,separable_gaussian_matrix_normal,189,1.2064143482051418e-40,0.0005002043236703221
raw_rate,separable_gaussian_matrix_normal,190,8.85784557424417e-40,0.0038779078581008073
raw_rate,separable_gaussian_matrix_normal,191,3.2964361229090895e-40,0.0013512154496481993
raw_rate,separable_gaussian_matrix_normal,192,3.5518945792775017e-40,0.0009938394474960674
raw_rate,separable_gaussian_matrix_normal,193,6.481182518235239e-40,0.0013630947218946311
raw_rate,separable_gaussian_matrix_normal,194,1.7327535920018964e-39,0.003994052205007994
raw_rate,separable_gaussian_matrix_normal,195,3.1921740757511512e-40,0.0011760559735628983
raw_rate,separable_gaussian_matrix_normal,196,7.154576874251926e-40,0.0019096079404197896
raw_rate,separable_gaussian_matrix_normal,197,6.123468792304605e-40,0.0026817331081517544
raw_rate,separable_gaussian_matrix_normal,198,6.426121337727844e-40,0.0028815301812113794
raw_rate,separable_gaussian_matrix_normal,199,1.1479100559851908e-39,0.004445692605265888
county_centered,countywise_circular_shift,0,7.142790585404781e-23,0.00017328352805401473
county_centered,countywise_circular_shift,1,1.4543194970830999e-22,0.00035140796494140784
county_centered,countywise_circular_shift,2,7.937480955262462e-23,0.00019308583133163102
county_centered,countywise_circular_shift,3,4.147378444180706e-22,0.00100173064725724
county_centered,countywise_circular_shift,4,3.8483048112274125e-23,9.298870453456795e-05
county_centered,countywise_circular_shift,5,8.246818784649006e-23,0.0001992797639626788
county_centered,countywise_circular_shift,6,9.396507503724055e-23,0.00022816770804634355
county_centered,countywise_circular_shift,7,2.742592192078925e-22,0.0006633372941850707
county_centered,countywise_circular_shift,8,8.284610675102971e-23,0.0002002633720066062
county_centered,countywise_circular_shift,9,1.4183228889841526e-22,0.00034291525713929776
county_centered,countywise_circular_shift,10,9.22784765545756e-23,0.00022291459729473966
county_centered,countywise_circular_shift,11,6.324055832430919e-23,0.0001530782947588689
county_centered,countywise_circular_shift,12,1.6002154820410375e-22,0.0003874488113722491
county_centered,countywise_circular_shift,13,7.803534062207687e-23,0.00018886804561204175
county_centered,countywise_circular_shift,14,1.4083706680763027e-22,0.00034011449912974603
county_centered,countywise_circular_shift,15,8.28230438673635e-23,0.00019992111690974167
county_centered,countywise_circular_shift,16,7.675960633828024e-23,0.00018539757256256942
county_centered,countywise_circular_shift,17,7.081426805061684e-23,0.00017110607721364243
county_centered,countywise_circular_shift,18,4.7831437666902567e-23,0.00011616978129295688
county_centered,countywise_circular_shift,19,4.771288411580834e-23,0.00011547106371368871
county_centered,countywise_circular_shift,20,3.972026019319578e-23,9.610796187051123e-05
county_centered,countywise_circular_shift,21,2.4607026438973923e-22,0.0005952394125070895
county_centered,countywise_circular_shift,22,7.413135020359557e-22,0.0017902614675991016
county_centered,countywise_circular_shift,23,7.963289641919385e-23,0.0001923777187825758
county_centered,countywise_circular_shift,24,4.3276263608086533e-23,0.00010455881941072219
county_centered,countywise_circular_shift,25,3.429924635111447e-22,0.0008289519163792134
county_centered,countywise_circular_shift,26,8.567840640070964e-23,0.0002074305623305521
county_centered,countywise_circular_shift,27,9.704838948846945e-23,0.00023489378375991766
county_centered,countywise_circular_shift,28,1.5973003780489087e-22,0.0003853241250453968
county_centered,countywise_circular_shift,29,3.1600495765251985e-23,7.669782574928918e-05
county_centered,countywise_circular_shift,30,1.1518574506741778e-22,0.00027865519074865634
county_centered,countywise_circular_shift,31,3.265455245198336e-23,7.88487315007481e-05
county_centered,countywise_circular_shift,32,3.7604699300237944e-23,9.07738118997354e-05
county_centered,countywise_circular_shift,33,2.2437637751921326e-22,0.000542024878850124
county_centered,countywise_circular_shift,34,7.821536116960285e-23,0.00018964046653902988
county_centered,countywise_circular_shift,35,1.7050385632279595e-22,0.000412224792104761
county_centered,countywise_circular_shift,36,2.3678287485671565e-23,5.7361708090230576e-05
county_centered,countywise_circular_shift,37,1.4623911507450367e-22,0.0003533869799065724
county_centered,countywise_circular_shift,38,4.559124584955293e-23,0.00011028822730453534
county_centered,countywise_circular_shift,39,8.847939268613223e-23,0.00021371328806081362
county_centered,countywise_circular_shift,40,6.084364835041962e-23,0.00014704333440516143
county_centered,countywise_circular_shift,41,2.0087286401500856e-22,0.000484791780346104
county_centered,countywise_circular_shift,42,9.805533629638002e-23,0.00023696763712522057
county_centered,countywise_circular_shift,43,2.6101058828944765e-23,6.309323571189103e-05
county_centered,countywise_circular_shift,44,1.4760441759328587e-22,0.00035651560211674764
county_centered,countywise_circular_shift,45,3.7719767316879334e-23,9.13851753616421e-05
county_centered,countywise_circular_shift,46,1.1708424546471886e-22,0.00028304491620667323
county_centered,countywise_circular_shift,47,3.062309010755232e-23,7.404728920047156e-05
county_centered,countywise_circular_shift,48,2.9389411562507957e-23,7.107789184839224e-05
county_centered,countywise_circular_shift,49,5.89345436779134e-23,0.00014280372377538955
county_centered,countywise_circular_shift,50,1.720476399941974e-22,0.00041551828089560547
county_centered,countywise_circular_shift,51,1.1044883919276988e-22,0.00026693300285644974
county_centered,countywise_circular_shift,52,2.5070792965012708e-23,6.064252156700018e-05
county_centered,countywise_circular_shift,53,3.231490089925328e-23,7.80810183797533e-05
county_centered,countywise_circular_shift,54,5.189529068299004e-23,0.00012576458526639532
county_centered,countywise_circular_shift,55,5.489194555882333e-23,0.0001325735076713202
county_centered,countywise_circular_shift,56,1.9498951634849074e-22,0.000471159418569539
county_centered,countywise_circular_shift,57,6.375770169868424e-23,0.00015388152687386713
county_centered,countywise_circular_shift,58,7.700963606776569e-23,0.00018612815274957032
county_centered,countywise_circular_shift,59,3.277566216826722e-23,7.933854211611345e-05
county_centered,countywise_circular_shift,60,2.1680585570660915e-22,0.0005252425058664678
county_centered,countywise_circular_shift,61,5.672328202078186e-23,0.00013707351191069318
county_centered,countywise_circular_shift,62,3.271652837371455e-23,7.902427193894887e-05
county_centered,countywise_circular_shift,63,1.307927697586661e-22,0.0003161920317273812
county_centered,countywise_circular_shift,64,4.0738563442561046e-23,9.857788438467247e-05
county_centered,countywise_circular_shift,65,1.1611161224651915e-22,0.0002802022522104091
county_centered,countywise_circular_shift,66,3.5696642012158154e-23,8.620843570322678e-05
county_centered,countywise_circular_shift,67,5.267133204900034e-22,0.0012688371525238172
county_centered,countywise_circular_shift,68,1.2857694369262422e-22,0.0003102823746542128
county_centered,countywise_circular_shift,69,3.89389307349214e-23,9.454622602608477e-05
county_centered,countywise_circular_shift,70,1.9418804283341832e-22,0.0004697269238847216
county_centered,countywise_circular_shift,71,1.191832282464526e-22,0.00028825911753079794
county_centered,countywise_circular_shift,72,4.898588586552432e-23,0.00011858870244545689
county_centered,countywise_circular_shift,73,3.641166181347172e-23,8.816413585174914e-05
county_centered,countywise_circular_shift,74,2.3206800412130963e-22,0.0005605954661783702
county_centered,countywise_circular_shift,75,5.496288927349828e-23,0.00013280066675817206
county_centered,countywise_circular_shift,76,3.5493374715884233e-22,0.0008573169605654324
county_centered,countywise_circular_shift,77,8.178360743960821e-22,0.001966827780458151
county_centered,countywise_circular_shift,78,1.066870579660215e-22,0.0002575408667856224
county_centered,countywise_circular_shift,79,1.6729997765319488e-22,0.0004050304465549893
county_centered,countywise_circular_shift,80,3.467167236082848e-22,0.0008369924378735078
county_centered,countywise_circular_shift,81,1.0408651153263327e-22,0.000251848836677559
county_centered,countywise_circular_shift,82,4.260434414130524e-23,0.00010299126345042551
county_centered,countywise_circular_shift,83,3.085865649591032e-22,0.0007459932494941345
county_centered,countywise_circular_shift,84,6.239902621224711e-23,0.0001505443691288833
county_centered,countywise_circular_shift,85,9.729862875659122e-23,0.0002357229505783244
county_centered,countywise_circular_shift,86,1.2274298463301803e-22,0.00029703757015987813
county_centered,countywise_circular_shift,87,5.467086395174759e-22,0.0013167758253935314
county_centered,countywise_circular_shift,88,9.265600798042066e-23,0.00022431477884909338
county_centered,countywise_circular_shift,89,2.0653103416001638e-22,0.0004991007847670137
county_centered,countywise_circular_shift,90,1.6082638098979298e-22,0.00038922160067499074
county_centered,countywise_circular_shift,91,4.743473582270333e-23,0.00011476888481180673
county_centered,countywise_circular_shift,92,3.864542523875656e-23,9.345816329590841e-05
county_centered,countywise_circular_shift,93,5.0957451677322635e-23,0.00012317737542390342
county_centered,countywise_circular_shift,94,2.124422874890789e-23,5.1630669281570146e-05
county_centered,countywise_circular_shift,95,6.46786248752883e-23,0.00015648958634752384
county_centered,countywise_circular_shift,96,5.413009150943441e-23,0.00013106930194208105
county_centered,countywise_circular_shift,97,3.4652681952552435e-23,8.372998953919808e-05
county_centered,countywise_circular_shift,98,3.2202474074472255e-23,7.795705178255775e-05
county_centered,countywise_circular_shift,99,1.915058431381694e-22,0.00046395347832585995
county_centered,countywise_circular_shift,100,6.255784823879733e-23,0.00015143792442743405
county_centered,countywise_circular_shift,101,5.856398979676178e-23,0.00014162419704470696
county_centered,countywise_circular_shift,102,6.964980254911235e-23,0.0001684024893228609
county_centered,countywise_circular_shift,103,2.1509250803538244e-22,0.000519127896582967
county_centered,countywise_circular_shift,104,8.402173207421746e-24,2.0296772099633055e-05
county_centered,countywise_circular_shift,105,9.470355761258717e-23,0.00022888584864176088
county_centered,countywise_circular_shift,106,2.3119483902531353e-22,0.0005583232169029692
county_centered,countywise_circular_shift,107,4.8649017939190314e-23,0.00011764058122629702
county_centered,countywise_circular_shift,108,1.427064978972013e-22,0.00034441404050412276
county_centered,countywise_circular_shift,109,1.3156575715419261e-22,0.0003178344542945872
county_centered,countywise_circular_shift,110,8.380788883984147e-23,0.00020272276591817972
county_centered,countywise_circular_shift,111,5.842971013929424e-23,0.00014167555798290837
county_centered,countywise_circular_shift,112,4.9321100270988564e-23,0.00011901471637322106
county_centered,countywise_circular_shift,113,1.8431023084293933e-22,0.000444834990491003
county_centered,countywise_circular_shift,114,5.983125885163179e-22,0.001441043045087646
county_centered,countywise_circular_shift,115,6.59444532163855e-23,0.00015924359164110505
county_centered,countywise_circular_shift,116,1.2910555677181452e-22,0.000311384641398417
county_centered,countywise_circular_shift,117,3.23123523341401e-23,7.806787376280016e-05
county_centered,countywise_circular_shift,118,4.242861313625058e-23,0.00010272508309796552
county_centered,countywise_circular_shift,119,8.413867325617872e-23,0.00020402861592951576
county_centered,countywise_circular_shift,120,1.2679664848825322e-22,0.00030643686028765713
county_centered,countywise_circular_shift,121,3.343058472497593e-23,8.094654346775509e-05
county_centered,countywise_circular_shift,122,1.8514895770681674e-23,4.4743229519182965e-05
county_centered,countywise_circular_shift,123,1.825276641096688e-22,0.0004401623813056813
county_centered,countywise_circular_shift,124,5.569268030431038e-23,0.00013562053467404075
county_centered,countywise_circular_shift,125,2.274961440082622e-22,0.0005494467110624061
county_centered,countywise_circular_shift,126,2.0488523769992414e-22,0.0004945346338264781
county_centered,countywise_circular_shift,127,1.5019425268522154e-22,0.00036267076649594516
county_centered,countywise_circular_shift,128,4.58707785867952e-23,0.00011157733184133854
county_centered,countywise_circular_shift,129,1.5848314585280183e-23,3.8317780134197184e-05
county_centered,countywise_circular_shift,130,1.8921646702172096e-22,0.0004572710025239266
county_centered,countywise_circular_shift,131,1.3786997791445085e-22,0.0003330687486661223
county_centered,countywise_circular_shift,132,1.4377907507962335e-22,0.0003483211635459204
county_centered,countywise_circular_shift,133,3.571320492228021e-23,8.629680979918833e-05
county_centered,countywise_circular_shift,134,1.9890049171541947e-23,4.806577996644311e-05
county_centered,countywise_circular_shift,135,1.0466649324040746e-22,0.0002529285638709588
county_centered,countywise_circular_shift,136,1.6469698636276834e-22,0.00039847984151881197
county_centered,countywise_circular_shift,137,2.4558442552996045e-22,0.0005945705104609246
county_centered,countywise_circular_shift,138,7.518205916454107e-23,0.00018152440791808892
county_centered,countywise_circular_shift,139,3.283484378227343e-23,7.950422833434395e-05
county_centered,countywise_circular_shift,140,1.4023502196980807e-22,0.00033901241754411324
county_centered,countywise_circular_shift,141,3.441152236990899e-23,8.334148337149389e-05
county_centered,countywise_circular_shift,142,2.451077071385774e-23,5.9331357635904735e-05
county_centered,countywise_circular_shift,143,1.0335179766012808e-22,0.00025237052119123126
county_centered,countywise_circular_shift,144,5.487601765990419e-23,0.00013283904340827724
county_centered,countywise_circular_shift,145,3.771290804813993e-23,9.128640398059312e-05
county_centered,countywise_circular_shift,146,5.583604020471303e-23,0.000135004643757231
county_centered,countywise_circular_shift,147,1.3618317754853559e-22,0.0003286741243574968
county_centered,countywise_circular_shift,148,4.678667239599651e-23,0.00011311875764493939
county_centered,countywise_circular_shift,149,4.083409891078245e-23,9.870066969847967e-05
county_centered,countywise_circular_shift,150,3.6394163249273444e-23,8.802828424969563e-05
county_centered,countywise_circular_shift,151,1.3943662379456753e-22,0.0003366624984436825
county_centered,countywise_circular_shift,152,4.9025599252199886e-23,0.00011872120781222032
county_centered,countywise_circular_shift,153,1.358327281266898e-22,0.00032857340903264253
county_centered,countywise_circular_shift,154,2.893687131519262e-22,0.0006997928230363052
county_centered,countywise_circular_shift,155,1.0779889311679775e-22,0.00026075418732597876
county_centered,countywise_circular_shift,156,4.1011118980870326e-23,9.91775622692569e-05
county_centered,countywise_circular_shift,157,1.3877492193998862e-23,3.3586586408449915e-05
county_centered,countywise_circular_shift,158,8.658145488396348e-23,0.00020908476218831182
county_centered,countywise_circular_shift,159,8.49813688336722e-23,0.00020551520105309632
county_centered,countywise_circular_shift,160,1.0220802880577455e-22,0.0002468011617147289
county_centered,countywise_circular_shift,161,1.6523557968122368e-22,0.00039921933444179915
county_centered,countywise_circular_shift,162,6.37307180646382e-23,0.00015391755558050185
county_centered,countywise_circular_shift,163,1.1051701544019307e-22,0.000267262636142038
county_centered,countywise_circular_shift,164,1.3382079555237138e-22,0.00032384876803547344
county_centered,countywise_circular_shift,165,2.6283333024864467e-23,6.354146029905031e-05
county_centered,countywise_circular_shift,166,7.051648094318663e-23,0.00017053423871071893
county_centered,countywise_circular_shift,167,5.494445149263931e-23,0.00013252471988097188
county_centered,countywise_circular_shift,168,9.586903348020548e-23,0.0002320241464250432
county_centered,countywise_circular_shift,169,1.0635413690291156e-22,0.00025694942338218946
county_centered,countywise_circular_shift,170,1.7496868535310604e-23,4.233360470115675e-05
county_centered,countywise_circular_shift,171,1.709181254541714e-22,0.0004140131836590073
county_centered,countywise_circular_shift,172,5.536352600170184e-23,0.00013405588932928424
county_centered,countywise_circular_shift,173,9.453896887696464e-23,0.0002285124025981555
county_centered,countywise_circular_shift,174,7.714399806028311e-23,0.00018632023359960013
county_centered,countywise_circular_shift,175,7.986946352298876e-23,0.0001930263709741461
county_centered,countywise_circular_shift,176,4.361646680407972e-23,0.0001054480008597862
county_centered,countywise_circular_shift,177,1.3535944152285741e-22,0.000327234139833023
county_centered,countywise_circular_shift,178,8.326692775288205e-23,0.00020120381524844693
county_centered,countywise_circular_shift,179,2.769299900192616e-23,6.706016242376792e-05
county_centered,countywise_circular_shift,180,1.94708049524415e-22,0.000470564762422538
county_centered,countywise_circular_shift,181,8.701723613899286e-23,0.0002106707906722006
county_centered,countywise_circular_shift,182,3.984554141092964e-23,9.641461902899578e-05
county_centered,countywise_circular_shift,183,5.47973665681653e-23,0.00013259616204418101
county_centered,countywise_circular_shift,184,3.276680628700169e-22,0.0007895549375620123
county_centered,countywise_circular_shift,185,9.904334682455921e-23,0.00023900742698986345
county_centered,countywise_circular_shift,186,2.9299818785573514e-23,7.088257141060727e-05
county_centered,countywise_circular_shift,187,1.9515098704494741e-22,0.000472658859923737
county_centered,countywise_circular_shift,188,7.446133702383242e-23,0.00017986518427787204
county_centered,countywise_circular_shift,189,4.886071686735475e-22,0.0011784626962479234
county_centered,countywise_circular_shift,190,3.08198722045112e-23,7.454001881786758e-05
county_centered,countywise_circular_shift,191,1.171348104978413e-22,0.0002830168293303037
county_centered,countywise_circular_shift,192,5.078633851426562e-22,0.0012245514104872884
county_centered,countywise_circular_shift,193,1.137439325612625e-22,0.0002743399474471017
county_centered,countywise_circular_shift,194,4.407260512162173e-23,0.00010628699621018825
county_centered,countywise_circular_shift,195,2.844950011449602e-23,6.891617851712464e-05
county_centered,countywise_circular_shift,196,1.138725119804357e-22,0.00027551868301575673
county_centered,countywise_circular_shift,197,1.4491105199077215e-22,0.00035153325125163593
county_centered,countywise_circular_shift,198,1.5479638617316032e-22,0.0003740923199818399
county_centered,countywise_circular_shift,199,1.6775399826581904e-23,4.0559212712691546e-05
county_centered,global_time_block_permutation,0,1.246049510701601e-20,0.02990126726259931
county_centered,global_time_block_permutation,1,1.3285502103285386e-20,0.03162527017507221
county_centered,global_time_block_permutation,2,1.470701119621121e-20,0.0347503015796808
county_centered,global_time_block_permutation,3,1.4560652042323632e-20,0.034568956066214185
county_centered,global_time_block_permutation,4,1.7294846888690087e-20,0.040107697871665085
county_centered,global_time_block_permutation,5,1.6901639063566282e-20,0.03938239779489741
county_centered,global_time_block_permutation,6,1.6581226542869263e-20,0.03868200203819698
county_centered,global_time_block_permutation,7,1.3384544258292382e-20,0.031849571330603794
county_centered,global_time_block_permutation,8,1.6055330539204682e-20,0.03746474632867285
county_centered,global_time_block_permutation,9,1.374295002668142e-20,0.03278508497848187
county_centered,global_time_block_permutation,10,1.436200843834011e-20,0.03399971299940247
county_centered,global_time_block_permutation,11,1.7697144659494162e-20,0.04134022620530902
county_centered,global_time_block_permutation,12,1.3434328475536656e-20,0.032038476863186886
county_centered,global_time_block_permutation,13,1.590074269695696e-20,0.03717505924547987
county_centered,global_time_block_permutation,14,1.2073647084820273e-20,0.029094157900211484
county_centered,global_time_block_permutation,15,1.3919482705139487e-20,0.03317184686349523
county_centered,global_time_block_permutation,16,1.6594433349481778e-20,0.03889003876707556
county_centered,global_time_block_permutation,17,1.0570607062642027e-20,0.02575364334195453
county_centered,global_time_block_permutation,18,1.43399428826655e-20,0.033934290716776304
county_centered,global_time_block_permutation,19,1.369907238023287e-20,0.03246292906348508
county_centered,global_time_block_permutation,20,1.6777752841435868e-20,0.03931668750615481
county_centered,global_time_block_permutation,21,1.0838436024049006e-20,0.02624561370154766
county_centered,global_time_block_permutation,22,1.4501622428096515e-20,0.03429842347618886
county_centered,global_time_block_permutation,23,1.597442933396366e-20,0.037570421361733476
county_centered,global_time_block_permutation,24,1.6317647594050888e-20,0.038072242914661464
county_centered,global_time_block_permutation,25,1.3252608897955304e-20,0.03167438432824736
county_centered,global_time_block_permutation,26,1.2051969480483725e-20,0.028911222130003873
county_centered,global_time_block_permutation,27,1.3224748056622341e-20,0.031629535214152696
county_centered,global_time_block_permutation,28,1.7060628854819208e-20,0.039928278889993944
county_centered,global_time_block_permutation,29,1.6005252255823793e-20,0.03728528102027456
county_centered,global_time_block_permutation,30,1.2790874668028765e-20,0.03044967783901776
county_centered,global_time_block_permutation,31,1.260442737359407e-20,0.030088834252767316
county_centered,global_time_block_permutation,32,1.2549727586541348e-20,0.030078133425527495
county_centered,global_time_block_permutation,33,1.3420002429802205e-20,0.03187335605777335
county_centered,global_time_block_permutation,34,1.511643517680487e-20,0.03563837020364254
county_centered,global_time_block_permutation,35,1.6341573420118952e-20,0.03795974400518193
county_centered,global_time_block_permutation,36,1.1735865061019148e-20,0.02832707033897768
county_centered,global_time_block_permutation,37,1.4556102217805417e-20,0.03450227716436521
county_centered,global_time_block_permutation,38,1.6024233037691414e-20,0.03772960001682253
county_centered,global_time_block_permutation,39,1.213140142496415e-20,0.0291794023733119
county_centered,global_time_block_permutation,40,1.5252179667385526e-20,0.03592614161376417
county_centered,global_time_block_permutation,41,1.383867799984386e-20,0.03303649255477873
county_centered,global_time_block_permutation,42,1.2679337356654041e-20,0.030458734509668947
county_centered,global_time_block_permutation,43,1.4947960772501145e-20,0.03531044492741213
county_centered,global_time_block_permutation,44,1.94173339476909e-20,0.04478737421551919
county_centered,global_time_block_permutation,45,1.3002889126491667e-20,0.031084314138079473
county_centered,global_time_block_permutation,46,1.2287952000478966e-20,0.029567684281268297
county_centered,global_time_block_permutation,47,1.0834419204778004e-20,0.026335841615684634
county_centered,global_time_block_permutation,48,1.532608926113689e-20,0.03642982495776473
county_centered,global_time_block_permutation,49,1.424845332837601e-20,0.03387116075003429
county_centered,global_time_block_permutation,50,1.4626844358446933e-20,0.03460603836653325
county_centered,global_time_block_permutation,51,1.2856673123404e-20,0.03080490371807509
county_centered,global_time_block_permutation,52,1.150715262597472e-20,0.027786269193980837
county_centered,global_time_block_permutation,53,1.987697886630708e-20,0.0454576447512209
county_centered,global_time_block_permutation,54,1.3492163229294739e-20,0.032255166690233955
county_centered,global_time_block_permutation,55,1.265920410538003e-20,0.030351613426236407
county_centered,global_time_block_permutation,56,1.5183618204880087e-20,0.03562631307282374
county_centered,global_time_block_permutation,57,1.2144495846367404e-20,0.029185709311695843
county_centered,global_time_block_permutation,58,1.182276681728928e-20,0.02842596546413793
county_centered,global_time_block_permutation,59,1.2529492637243983e-20,0.02988051756168417
county_centered,global_time_block_permutation,60,1.3889211448493154e-20,0.03315481821505102
county_centered,global_time_block_permutation,61,1.5591387218989775e-20,0.03643229612067543
county_centered,global_time_block_permutation,62,1.5071457460132797e-20,0.0356148304905615
county_centered,global_time_block_permutation,63,1.56671862898043e-20,0.036603795929344846
county_centered,global_time_block_permutation,64,1.5921580539103038e-20,0.03715419864751045
county_centered,global_time_block_permutation,65,1.294447764538351e-20,0.031022347890789094
county_centered,global_time_block_permutation,66,1.3604442995587628e-20,0.03237992362743853
county_centered,global_time_block_permutation,67,1.3767673541525916e-20,0.032751006582498
county_centered,global_time_block_permutation,68,1.1730776725649272e-20,0.028361135752682117
county_centered,global_time_block_permutation,69,1.2119045564931141e-20,0.02910773491734286
county_centered,global_time_block_permutation,70,1.377630549502189e-20,0.032869972945815756
county_centered,global_time_block_permutation,71,1.1427061031470456e-20,0.027599550563751147
county_centered,global_time_block_permutation,72,1.3156233888651773e-20,0.03133931288303533
county_centered,global_time_block_permutation,73,1.1475226954301212e-20,0.027762824184996874
county_centered,global_time_block_permutation,74,1.3799596961007037e-20,0.03278524304152734
county_centered,global_time_block_permutation,75,1.375480364644639e-20,0.032707639878274394
county_centered,global_time_block_permutation,76,1.3209977235777156e-20,0.03159481823429102
county_centered,global_time_block_permutation,77,1.3335959744593707e-20,0.03197346203168263
county_centered,global_time_block_permutation,78,1.1555716427743079e-20,0.028003840410672342
county_centered,global_time_block_permutation,79,1.5213887265810885e-20,0.035759170141058304
county_centered,global_time_block_permutation,80,1.3671861531842563e-20,0.032371023553312145
county_centered,global_time_block_permutation,81,1.2974462787523651e-20,0.03104521074604569
county_centered,global_time_block_permutation,82,1.3517623840127653e-20,0.032235334171446715
county_centered,global_time_block_permutation,83,1.2047069899125069e-20,0.029021415469246567
county_centered,global_time_block_permutation,84,1.3563857544402782e-20,0.03244717111152605
county_centered,global_time_block_permutation,85,1.4463158169405195e-20,0.03417449677008001
county_centered,global_time_block_permutation,86,1.3287261222907393e-20,0.03163223102482221
county_centered,global_time_block_permutation,87,1.5048401052264966e-20,0.03543946605276024
county_centered,global_time_block_permutation,88,1.2756752495230267e-20,0.030519217566362753
county_centered,global_time_block_permutation,89,1.6801017686115344e-20,0.039131424961202345
county_centered,global_time_block_permutation,90,1.8200021878923967e-20,0.04200018085647298
county_centered,global_time_block_permutation,91,1.2818741026272991e-20,0.030715399690546548
county_centered,global_time_block_permutation,92,1.651362557735403e-20,0.03850966463773724
county_centered,global_time_block_permutation,93,1.6406782844533243e-20,0.03865980849173299
county_centered,global_time_block_permutation,94,1.5533143941626295e-20,0.03642164424523338
county_centered,global_time_block_permutation,95,1.1685361700354957e-20,0.028075673062310524
county_centered,global_time_block_permutation,96,1.5034756552821517e-20,0.035406846344139216
county_centered,global_time_block_permutation,97,1.4381250276875585e-20,0.03403990386352412
county_centered,global_time_block_permutation,98,1.1893323317342616e-20,0.028582014756188497
county_centered,global_time_block_permutation,99,1.3265368697417789e-20,0.03177775201120511
county_centered,global_time_block_permutation,100,1.477625459276545e-20,0.035099052721344545
county_centered,global_time_block_permutation,101,1.1989609146793616e-20,0.02874546685181796
county_centered,global_time_block_permutation,102,1.21897103388428e-20,0.029357584998366673
county_centered,global_time_block_permutation,103,1.278430621219799e-20,0.030507830568229408
county_centered,global_time_block_permutation,104,1.4362866174032688e-20,0.034146177436131846
county_centered,global_time_block_permutation,105,1.1389211495704954e-20,0.02758116809260368
county_centered,global_time_block_permutation,106,1.3223662671697736e-20,0.03165918866666721
