month_index,month_label,year,month,summary_statistic,observed_value,fitted_mean_field_value,bootstrap_mean,bootstrap_sd,ci_2_5,ci_50,ci_97_5
27,2009_4,2009,4,max_persistence_top10,9.059338668277217e-05,4.41397463649419e-05,9.728862834969187e-05,2.812518823200381e-05,6.305170239596469e-05,9.32111231940345e-05,0.00015535187199
28,2009_5,2009,5,max_persistence_top10,6.884207627702051e-05,3.361535282019739e-05,8.342520571130206e-05,2.4699349721875162e-05,4.87537917651941e-05,7.421701053881549e-05,0.0001484340210776
29,2009_6,2009,6,max_persistence_top10,4.969931911932806e-05,2.622341940122745e-05,7.232634913731988e-05,2.0045690811519603e-05,4.470272686633885e-05,6.919936336585703e-05,0.0001326875870762
30,2009_7,2009,7,max_persistence_top10,7.70594128072744e-05,3.248515734980485e-05,8.193844698160036e-05,2.532967561851281e-05,4.8168961268430696e-05,7.421701053881549e-05,0.0001484340210776
31,2009_8,2009,8,max_persistence_top10,6.913477825019876e-05,6.147721514284193e-05,0.00010061059533850648,3.181903888219394e-05,6.305170239596469e-05,9.429958979678438e-05,0.0001728369456254
32,2009_9,2009,9,max_persistence_top10,7.571837811234083e-05,2.9997112256201216e-05,7.772723963132548e-05,2.3497389209229474e-05,4.613290891057136e-05,7.071468979822742e-05,0.0001484340210776
33,2009_10,2009,10,max_persistence_top10,7.421701053881549e-05,2.386312059347714e-05,7.611301257940924e-05,2.444454091110147e-05,4.589471751801368e-05,7.071468979822742e-05,0.0001484340210776
34,2009_11,2009,11,max_persistence_top10,7.421701053881549e-05,2.22483503505524e-05,6.625288511867767e-05,1.772705986063435e-05,3.860948382770358e-05,6.78334011667345e-05,0.00011386316040173748
35,2009_12,2009,12,max_persistence_top10,7.421701053881549e-05,3.718668045085705e-05,8.609790039980697e-05,2.527271351224927e-05,5.2726857303548515e-05,7.450639513224885e-05,0.0001484340210776
36,2010_1,2010,1,max_persistence_top10,8.914244963451596e-05,3.741828294510177e-05,8.660441651600176e-05,2.4239889137168124e-05,5.112213077041051e-05,7.674008134448623e-05,0.0001492425938362
37,2010_2,2010,2,max_persistence_top10,7.47328301322771e-05,4.836320089990736e-05,8.178572123311592e-05,2.581011185909751e-05,4.83570685945018e-05,7.47328301322771e-05,0.0001492425938362
38,2010_3,2010,3,max_persistence_top10,0.0001150119324879,4.3050946646018216e-05,8.632441370963259e-05,2.6676062718743193e-05,5.021403733413675e-05,7.532105600120513e-05,0.0001492425938362
39,2010_4,2010,4,max_persistence_top10,8.625894936599672e-05,5.126831392306137e-05,0.00010036868230086033,3.1052700655167254e-05,6.441016392386718e-05,9.217014608968156e-05,0.0001614475152891873
40,2010_5,2010,5,max_persistence_top10,0.0001022442615408,6.488037628646783e-05,0.0001179894069712924,3.39844972230371e-05,6.931447979482915e-05,0.0001114280620431,0.0002044885230816
41,2010_6,2010,6,max_persistence_top10,0.0001265582484338,3.587061412503934e-05,8.71121675933065e-05,2.4707652111653643e-05,5.2940321830742826e-05,7.647161690545586e-05,0.0001492425938362
42,2010_7,2010,7,max_persistence_top10,9.982281450425494e-05,4.5597151203793454e-05,8.748517144423275e-05,2.7214439493038222e-05,5.112213077041051e-05,7.48671108781912e-05,0.00014927058832328748
43,2010_8,2010,8,max_persistence_top10,8.787456533473933e-05,3.4218550174800286e-05,8.512945276188985e-05,2.5558023884708906e-05,5.112213077041051e-05,7.462129691814044e-05,0.0001492425938362
44,2010_9,2010,9,max_persistence_top10,0.0001533663923112,5.885212292245861e-05,0.00010207127143300889,2.845618189863774e-05,6.685683722588696e-05,9.964377350970282e-05,0.0001559992868604
45,2010_10,2010,10,max_persistence_top10,9.379103357719002e-05,3.954399378630272e-05,8.877276984885645e-05,2.5628994855751798e-05,5.710152651414215e-05,8.106683960925784e-05,0.0001492425938362
46,2010_11,2010,11,max_persistence_top10,6.657789613848202e-05,2.986281627554936e-05,7.809346122265727e-05,2.2439446548334723e-05,4.7560238817630716e-05,7.010656197420079e-05,0.0001364815067558
47,2010_12,2010,12,max_persistence_top10,4.553664941333617e-05,4.1725823063120986e-05,8.596428490862627e-05,2.499177102088457e-05,5.110291031136861e-05,7.48671108781912e-05,0.0001503623733197
48,2011_1,2011,1,max_persistence_top10,0.0001056672889295,5.646855949648285e-05,0.00010336312572116729,3.2028932332597646e-05,6.361547634498472e-05,9.540846750149076e-05,0.00017593263501286739
49,2011_2,2011,2,max_persistence_top10,6.91403549204886e-05,5.028775238497134e-05,9.82170231659796e-05,2.7557439096370433e-05,6.462034792124181e-05,9.21871398939848e-05,0.0001576789656259
50,2011_3,2011,3,max_persistence_top10,5.040449608105043e-05,3.29745423091772e-05,7.772965775789616e-05,2.221644039168029e-05,4.7109812974042495e-05,7.155635062611807e-05,0.0001408897185727
51,2011_4,2011,4,max_persistence_top10,0.0001408897185727,5.367441433633434e-05,0.00011088250768627297,3.753720409033565e-05,6.72378816806237e-05,0.0001018364506602,0.0002245845186405
52,2011_5,2011,5,max_persistence_top10,7.96833913251348e-05,4.510943166229409e-05,9.909117921664726e-05,3.1628676946922904e-05,6.02750528407524e-05,9.273426994945982e-05,0.000175592730463605
53,2011_6,2011,6,max_persistence_top10,0.0001408897185727,3.000451607616007e-05,8.215633419391602e-05,2.6440261894385262e-05,4.8581381728778166e-05,7.486150621350502e-05,0.000149723012427
54,2011_7,2011,7,max_persistence_top10,7.486150621350502e-05,4.22546085238373e-05,8.932840165699148e-05,2.4190540680237423e-05,5.7925096514425106e-05,8.631354834997267e-05,0.0001408897185727
55,2011_8,2011,8,max_persistence_top10,0.0001336273134228,3.3913502839175604e-05,8.564851395811565e-05,2.469315174250081e-05,5.1500598694459824e-05,7.524831945419886e-05,0.000149723012427
56,2011_9,2011,9,max_persistence_top10,0.000127199491202,5.91679302466231e-05,0.00010450653029084894,3.152529560624701e-05,6.593044338223174e-05,9.693992955698451e-05,0.0001758102788292825
57,2011_10,2011,10,max_persistence_top10,0.0001908882667345,5.272726950578848e-05,9.884536398677194e-05,2.9461407165974468e-05,6.362942224484602e-05,9.46073793755913e-05,0.0001758025385886
58,2011_11,2011,11,max_persistence_top10,0.0001938798591139,5.924285793453926e-05,0.00010060994994528294,3.089534894599495e-05,6.419515326592842e-05,9.693992955698451e-05,0.0001764679931177
59,2011_12,2011,12,max_persistence_top10,6.916585973163646e-05,4.069731051683509e-05,9.186962767936656e-05,2.628386187165646e-05,6.091975705193866e-05,8.631354834997267e-05,0.0001547428689327
60,2012_1,2012,1,max_persistence_top10,7.586102260658473e-05,4.48933274945754e-05,8.661089719517988e-05,2.680473898452734e-05,5.205830361475986e-05,7.591477301482868e-05,0.0001517220452131
61,2012_2,2012,2,max_persistence_top10,7.167602436984828e-05,3.472507790021677e-05,9.066993063395809e-05,2.4771867021377382e-05,6.0016582061897435e-05,8.77674163466813e-05,0.0001517220452131
62,2012_3,2012,3,max_persistence_top10,7.115665136798663e-05,3.160366523410333e-05,8.443513573289677e-05,2.2550776544439695e-05,5.205830361475986e-05,7.586102260658473e-05,0.0001517220452131
63,2012_4,2012,4,max_persistence_top10,0.0001415177781708,2.9214029639905342e-05,7.876224735749126e-05,2.4631038903044697e-05,4.7060630194576224e-05,7.086921087133694e-05,0.0001415177781708
64,2012_5,2012,5,max_persistence_top10,6.767120815663629e-05,4.353750461806511e-05,9.05991109179702e-05,2.8527274290532686e-05,5.3132440485517106e-05,7.74243499580618e-05,0.0001517220452131
65,2012_6,2012,6,max_persistence_top10,9.413315134257408e-05,3.687364481965336e-05,8.920704677525656e-05,2.6622413672015025e-05,5.425916057278923e-05,7.970032677133976e-05,0.0001517220452131
66,2012_7,2012,7,max_persistence_top10,7.272727272727273e-05,4.369589619588457e-05,9.061720134199747e-05,2.721860370930266e-05,5.344535771021015e-05,8.525876033762469e-05,0.0001517220452131
67,2012_8,2012,8,max_persistence_top10,7.586102260658473e-05,3.070947190611932e-05,8.641227687119577e-05,2.596104046130721e-05,5.187529179851637e-05,7.586102260658473e-05,0.0001517220452131
68,2012_9,2012,9,max_persistence_top10,0.0001517220452131,3.33240309665352e-05,7.626586746921585e-05,2.127861825357278e-05,4.7066575671287034e-05,7.086921087133694e-05,0.00013840131519151998
69,2012_10,2012,10,max_persistence_top10,6.931688212664194e-05,3.161527888853399e-05,8.038927295472423e-05,2.330441645386561e-05,4.780343228643817e-05,7.5113040673317e-05,0.0001517220452131
70,2012_11,2012,11,max_persistence_top10,0.000178616082592,4.693676712934782e-05,0.0001081519939853513,3.183189415383416e-05,6.839633627968185e-05,0.0001041268959772,0.000178616082592
71,2012_12,2012,12,max_persistence_top10,7.075888908544135e-05,3.629483748110279e-05,8.887674919524036e-05,2.714827367277822e-05,5.205830361475986e-05,7.625147737237409e-05,0.0001517220452131
72,2013_1,2013,1,max_persistence_top10,0.0001359249694168,4.1320869248396154e-05,9.427626902037251e-05,2.7104547056223577e-05,5.787438829088594e-05,8.765202147474526e-05,0.0001510003775009
73,2013_2,2013,2,max_persistence_top10,7.16110089991168e-05,9.193649080293796e-05,0.00012845259613481207,4.09202037821585e-05,7.128091809822511e-05,0.000128877051293,0.0002147950854884
74,2013_3,2013,3,max_persistence_top10,0.0001297016861219,3.962449090814604e-05,9.349198311838809e-05,2.427357864713756e-05,6.51420973409284e-05,9.052641108043272e-05,0.00014394848909434984
75,2013_4,2013,4,max_persistence_top10,0.0001010279594877,4.190341649164179e-05,9.368045910169446e-05,2.7587617047598545e-05,5.762526291526205e-05,8.956216893983981e-05,0.0001510003775009
76,2013_5,2013,5,max_persistence_top10,9.525321479599936e-05,6.706746288197659e-05,0.0001088359401070934,3.73685890974514e-05,6.789480831032454e-05,0.0001053645714004,0.0002056061956
77,2013_6,2013,6,max_persistence_top10,9.052641108043272e-05,4.81904403585514e-05,9.394110437284342e-05,2.7837989880659325e-05,6.104280861729438e-05,8.878235006880632e-05,0.0001521421616358
78,2013_7,2013,7,max_persistence_top10,9.525321479599936e-05,3.964380500308173e-05,9.354333967574017e-05,2.6520592422679435e-05,6.350214319733291e-05,9.032724269639724e-05,0.0001510003775009
79,2013_8,2013,8,max_persistence_top10,9.128529698149952e-05,7.29790051786421e-05,0.0001171269857512049,3.541379564790625e-05,6.989259837383221e-05,0.0001069442463995,0.0002097830625633399
80,2013_9,2013,9,max_persistence_top10,6.942837306179126e-05,3.936282169122161e-05,9.143519848307383e-05,2.7252206375613338e-05,6.085686465433301e-05,8.591803419537761e-05,0.0001510003775009
81,2013_10,2013,10,max_persistence_top10,7.069635913750442e-05,2.681129819831308e-05,8.537678694673482e-05,2.4518336269098444e-05,5.1604637629990457e-05,7.614116572124719e-05,0.0001510003775009
82,2013_11,2013,11,max_persistence_top10,0.0001425923285327,3.222303853685939e-05,8.39423765151193e-05,2.2789253722240207e-05,5.1647557070550566e-05,7.550018875047188e-05,0.0001510003775009
83,2013_12,2013,12,max_persistence_top10,7.550018875047188e-05,3.465351206683242e-05,8.198088734251255e-05,2.282245955450318e-05,5.09552683208606e-05,7.550018875047188e-05,0.0001425618361964
84,2014_1,2014,1,max_persistence_top10,7.614986293024673e-05,3.830525636233619e-05,8.75158020179082e-05,2.5165888777033775e-05,5.254584625085387e-05,7.697241821680565e-05,0.0001522997258604
85,2014_2,2014,2,max_persistence_top10,7.167174341515857e-05,4.6770989496475304e-05,9.83160665316402e-05,2.5202607297510254e-05,6.813536225300931e-05,9.165062780680047e-05,0.0001522997258604
86,2014_3,2014,3,max_persistence_top10,0.0001041341247526,4.8732436602929896e-05,0.00010724881358860088,2.6801187193903844e-05,7.010795341241969e-05,0.0001041341247526,0.0001735568745878
87,2014_4,2014,4,max_persistence_top10,6.958135219761104e-05,4.536396899323921e-05,8.975528894032945e-05,2.5310290942084362e-05,5.716354490196452e-05,8.176280609950534e-05,0.0001427704607916
88,2014_5,2014,5,max_persistence_top10,0.0001522997258604,3.1170385653136936e-05,7.858863812132688e-05,2.2759584945075104e-05,4.8881002621487976e-05,7.167174341515857e-05,0.00013875342681831746
89,2014_6,2014,6,max_persistence_top10,0.0001308472358521,7.4509369338756e-05,0.00011580483443842669,3.824738639220638e-05,6.935774726036899e-05,0.0001070778455937,0.0002141556911874
90,2014_7,2014,7,max_persistence_top10,0.0001402327864254,4.320225294436687e-05,9.733130126241623e-05,2.7665408017980212e-05,6.542361792607131e-05,9.532194357293244e-05,0.00015267463317275717
91,2014_8,2014,8,max_persistence_top10,0.0001070778455937,5.422798024771731e-05,9.927711389804732e-05,2.6508743549137125e-05,6.813536225300931e-05,9.27751362634814e-05,0.0001589825119236
92,2014_9,2014,9,max_persistence_top10,0.0001041341247526,4.002331985587879e-05,9.470792716013934e-05,2.461837504343954e-05,6.461512321912563e-05,9.087192278789146e-05,0.0001522997258604
93,2014_10,2014,10,max_persistence_top10,9.057853806239568e-05,5.782121111286302e-05,0.00012936946994852953,3.524621883864361e-05,7.763874691062487e-05,0.0001300784806833,0.00020809661713222497
94,2014_11,2014,11,max_persistence_top10,0.0001402327864254,5.2023004361922505e-05,0.00010251296317332876,2.9634285406206153e-05,6.66139952757099e-05,9.776604585227552e-05,0.0001735568745878
95,2014_12,2014,12,max_persistence_top10,0.0001135589370883,4.919864840992968e-05,0.00010448231655248425,2.8306115503477245e-05,6.935774726036899e-05,9.792426661207765e-05,0.00016744956725194235
96,2015_1,2015,1,max_persistence_top10,0.0001281435207432,5.99759849083713e-05,0.0001138296836407483,3.120602881197742e-05,7.029629889986293e-05,0.0001076619415036,0.0001825858724181
97,2015_2,2015,2,max_persistence_top10,0.0001002004008016,4.5049715680154295e-05,0.00010103194507133779,2.6121073596105728e-05,6.846970215679562e-05,9.810894998896274e-05,0.00015403908224934248
98,2015_3,2015,3,max_persistence_top10,7.240343192267313e-05,4.627201503974664e-05,0.00010018102415629722,2.9817570868417668e-05,6.618571712224501e-05,9.132281091612e-05,0.0001794365691727
99,2015_4,2015,4,max_persistence_top10,0.0001037048559798,5.057818751109696e-05,0.00010620183671289967,2.7928363068819588e-05,6.979341150195422e-05,0.0001020304050607,0.0001599964425264823
100,2015_5,2015,5,max_persistence_top10,9.49480342105071e-05,6.247630441627732e-05,0.00011644779728060272,3.194608201237318e-05,7.172388766774776e-05,0.0001076619415036,0.0001985571513667
101,2015_6,2015,6,max_persistence_top10,9.55201069825198e-05,4.962562394135461e-05,0.00010074167905467763,2.7893478212966265e-05,6.827802813054759e-05,9.435524351813651e-05,0.0001540001540001
102,2015_7,2015,7,max_persistence_top10,0.0001002004008016,5.041986285014756e-05,0.00010717534209256957,3.033137108257349e-05,6.941282568531083e-05,0.0001030025235618,0.0001794365691727
103,2015_8,2015,8,max_persistence_top10,0.0002093802345058,4.049536222362274e-05,0.00010759819409962714,2.8788300797861106e-05,6.979341150195422e-05,0.0001033792078568,0.0001793528947557
104,2015_9,2015,9,max_persistence_top10,0.0001323714342444,7.554285979972658e-05,0.00012398731979921458,3.529413947451049e-05,7.177462766911897e-05,0.0001193716277515,0.0002153238830073
105,2015_10,2015,10,max_persistence_top10,9.129293620906084e-05,4.8957790114122064e-05,0.00010097836711434155,2.4263434588343747e-05,6.96252926418747e-05,9.55087045918663e-05,0.0001540001540001
106,2015_11,2015,11,max_persistence_top10,7.753440589261485e-05,6.835405060739778e-05,0.00012014926076838284,3.547745744864871e-05,7.177462766911897e-05,0.0001079913606911,0.0002082537919544
107,2015_12,2015,12,max_persistence_top10,0.0002776717226059,0.0002781342781193,0.00028283100564173295,9.44726247686467e-05,0.0001388358613029,0.0002776717226059,0.0004859255145604
108,2016_1,2016,1,max_persistence_top10,0.0001749628204006,6.318563334525894e-05,0.00011916890715878647,3.014171065267232e-05,7.692307692307693e-05,0.0001096515274457,0.00020151430757924492
109,2016_2,2016,2,max_persistence_top10,9.19648956855326e-05,6.148698056208704e-05,0.00010839503355237665,2.8108483359542288e-05,7.206168480219068e-05,0.0001037093372973,0.0001675940202453
110,2016_3,2016,3,max_persistence_top10,0.000123325851565,5.661450172425056e-05,0.00011112934230621941,2.762871561658475e-05,7.274114500759876e-05,0.0001055044551654,0.00018282367444731243
111,2016_4,2016,4,max_persistence_top10,0.0001212356335774,5.7688111160256856e-05,0.0001181082560735234,2.6850269760990335e-05,7.68314701701817e-05,0.0001152472052552,0.00017546679845293746
112,2016_5,2016,5,max_persistence_top10,9.88549303896532e-05,5.6601889002181355e-05,0.00011465170109682519,3.102994338006697e-05,7.21240533717995e-05,0.0001081860800576,0.0002083044021663
113,2016_6,2016,6,max_persistence_top10,9.29584011155008e-05,7.737273639162974e-05,0.00012849231262568057,3.0604504643490875e-05,8.223007976317738e-05,0.0001233451196447,0.0002055751994079
114,2016_7,2016,7,max_persistence_top10,0.0001051441789553,6.163806306524206e-05,0.00013128519756112208,3.427096097897753e-05,8.080132476054883e-05,0.0001312221153004,0.0002163721601153
115,2016_8,2016,8,max_persistence_top10,8.88946356128073e-05,5.215313330818343e-05,0.00011963076298647285,3.141034746049386e-05,7.561014801480353e-05,0.000114215227174,0.0002099076406381
116,2016_9,2016,9,max_persistence_top10,0.0001344550727978,5.523965519551902e-05,0.00012203507429460613,3.066466545730107e-05,7.773425592960314e-05,0.0001152472052552,0.0002083044021663
117,2016_10,2016,10,max_persistence_top10,8.88946356128073e-05,8.158791928382807e-05,0.0001281438568053682,3.2994106667996785e-05,7.765030806824868e-05,0.0001282051282051,0.0002083044021663
118,2016_11,2016,11,max_persistence_top10,0.000100642434205,5.5324572168451176e-05,0.00011067407014852329,2.572633113475238e-05,7.34604994978559e-05,0.0001058499753016,0.0001697298870083
119,2016_12,2016,12,max_persistence_top10,0.0001328771218815,7.314250660322507e-05,0.00013397473376437297,3.3187423732572135e-05,8.440563533788815e-05,0.0001328771218815,0.0002187035255008
120,2017_1,2017,1,max_persistence_top10,0.0002418964683115,0.0003838095136464,0.00038339091384079557,0.00011102819612394103,0.00020250011867109,0.0003801230216324,0.000622019489944
121,2017_2,2017,2,max_persistence_top10,0.0002764531066417,0.000179252501408,0.0002087953382504853,5.9632512071844665e-05,0.0001311676103447,0.0002057740189723,0.0003455663833022
122,2017_3,2017,3,max_persistence_top10,0.0001152759899325,9.169463399807736e-05,0.00015278316597373972,3.507552634290423e-05,0.00010226639984920251,0.0001445452245871,0.0002418964683115
123,2017_4,2017,4,max_persistence_top10,0.000181021686398,0.0001168824982001,0.00017610287501094478,4.774658523895411e-05,0.0001084089184403,0.0001727831916511,0.0002890904491742
124,2017_5,2017,5,max_persistence_top10,0.0001474447268913,9.064109011454254e-05,0.0001538049734748159,3.447019551727239e-05,0.00010519997910426001,0.0001445452245871,0.0002418964683115
125,2017_6,2017,6,max_persistence_top10,0.0001039906408423,8.237043082893614e-05,0.00015539158537892573,3.765604578765783e-05,0.0001028870094861,0.00015253843352125,0.0002355633328846
126,2017_7,2017,7,max_persistence_top10,0.0001445452245871,6.969571843662207e-05,0.00013230207301396496,3.3582197171129824e-05,8.808520415625861e-05,0.0001321353065539,0.0002168178368807
127,2017_8,2017,8,max_persistence_top10,0.0001191286589516,6.175679719961219e-05,0.00011868741466558424,2.7803675574423153e-05,7.72379701861435e-05,0.0001144295686005,0.00018069003462550248
128,2017_9,2017,9,max_persistence_top10,0.0001324288930415,7.741310654980506e-05,0.00014500148877831878,4.262390780782491e-05,8.763602835585087e-05,0.0001351412225775,0.00023401855166993495
129,2017_10,2017,10,max_persistence_top10,0.0001895959236876,6.56436114973891e-05,0.00013273727981173087,3.616412614296534e-05,7.799298063174315e-05,0.0001321353065539,0.00021690302873175993
130,2017_11,2017,11,max_persistence_top10,0.0001350712500844,6.027747503614352e-05,0.00011413885097908342,2.7652143716689434e-05,7.685065995504237e-05,0.0001086130118388,0.000181021686398
131,2017_12,2017,12,max_persistence_top10,0.0001188608377311,5.978486474116804e-05,0.00013023888431566773,3.340752426742259e-05,7.759757895553658e-05,0.0001321353065539,0.0002202255109231
132,2018_1,2018,1,max_persistence_top10,0.0001224469804574,5.393421501665646e-05,0.0001183065607013597,3.491431450684057e-05,7.246114271222058e-05,0.0001086917140683,0.0002120590938008
133,2018_2,2018,2,max_persistence_top10,0.0001460867024579,0.0001059924489965,0.00014968167842479958,4.610296175735991e-05,8.836579119766542e-05,0.0001383173692036,0.000271600746902
134,2018_3,2018,3,max_persistence_top10,0.0002266237592349,0.0001368517118511,0.0001987981943602055,5.391608025192592e-05,0.0001230201445486,0.0001812990073879,0.0003172732629288
135,2018_4,2018,4,max_persistence_top10,0.0001191043353978,6.696786841716583e-05,0.00012409033973791118,3.062642550040581e-05,7.461463328976988e-05,0.00011845538629745,0.00018544971377621497
136,2018_5,2018,5,max_persistence_top10,8.841732979664014e-05,8.070267505610574e-05,0.00012523935114764668,3.508756192300016e-05,7.700978950630603e-05,0.0001186403890704,0.00022071036914185998
137,2018_6,2018,6,max_persistence_top10,0.0002120590938008,6.874534676708725e-05,0.00013119916429603696,3.5831969541870104e-05,7.703566751405901e-05,0.0001292674414095,0.00022120108950688733
138,2018_7,2018,7,max_persistence_top10,0.000135800373451,5.9969362426245266e-05,0.00011484635447930565,2.9474731059179877e-05,7.290932510268063e-05,0.0001085030200007,0.0001769347522700649
139,2018_8,2018,8,max_persistence_top10,9.137009456804788e-05,5.4827912067505595e-05,0.00013737120569062795,3.717214660166455e-05,9.064950369396728e-05,0.0001359742555409,0.0002311070025421
140,2018_9,2018,9,max_persistence_top10,0.0001095650268434,6.481237186661038e-05,0.00011342343609065952,2.883236927498641e-05,7.356727727506805e-05,0.0001085030200007,0.0001811528567805
141,2018_10,2018,10,max_persistence_top10,7.356727727506805e-05,5.235561343302806e-05,0.00011009106871959509,3.2020760184219306e-05,7.06863646002686e-05,0.0001068162093597,0.0001826083780723
142,2018_11,2018,11,max_persistence_top10,9.137009456804788e-05,8.164774165959524e-05,0.00013320707699410295,3.877752006954423e-05,7.703566751405901e-05,0.0001326259946949,0.0002210433244916
143,2018_12,2018,12,max_persistence_top10,0.0001085030200007,6.43434179460005e-05,0.00011648919923038448,3.270262065177559e-05,7.304335122895438e-05,0.0001086917140683,0.00018118924481279496
144,2019_1,2019,1,max_persistence_top10,0.0001365700433609,6.544544227648984e-05,0.00011248584669285125,2.9948090619287653e-05,7.354833964623249e-05,0.0001073047723797,0.0001815145574675
