predicted,lower_50,upper_50,lower_80,upper_80,lower_90,upper_90,lower_95,upper_95,model,target,train_end,holdout_year,horizon,date,observed
0.0003187468694503893,0.0001988124257719451,0.00044702857698390865,8.502202972257828e-05,0.0005713647886013769,0.0,0.0006619703102856069,0.0,0.0007260989958959407,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,10,2023-10-01,0.0001250538426266865
0.0003187468694503893,0.0001989612897456791,0.00045528934046793954,7.007342056727342e-05,0.0005916622489760288,0.0,0.0006741326464011434,0.0,0.0007523612482860755,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,11,2023-11-01,0.00014534355583009339
0.0003187468694503893,0.00019047604687242933,0.00046658278095880614,6.235101898446604e-05,0.0006009689189131169,0.0,0.0006944409249308322,0.0,0.0007692291645302367,naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,12,2023-12-01,9.18822070106124e-05
0.00031992168329081323,0.0002915337320116813,0.00034681389281065474,0.00025261226434881013,0.00038910799625328535,0.00023574894473525707,0.00040923209194212605,0.00020421432175082477,0.0004284046340042935,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,1,2023-01-01,9.251977610214184e-05
0.00032109649713123715,0.0002737438240253748,0.0003658020688718355,0.00022547905585654118,0.00041229639783170295,0.00018914703196896583,0.00045145578132826724,0.00015290630074156838,0.0005006630922620763,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,2,2023-02-01,0.00014814266138291174
0.0003222713109716611,0.0002594252340607082,0.00038157673298103536,0.00019917047395137173,0.0004451433302351171,0.00016168500498095224,0.000494146500345662,0.00010071297591426578,0.0005458696371396512,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,3,2023-03-01,0.00011421522717408685
0.000323446124812085,0.000250507051270695,0.0003935413608582351,0.00017934547808109974,0.00046521324111820854,0.0001295433647915844,0.0005179390909609468,6.783387202190094e-05,0.000567968970959209,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,4,2023-04-01,0.0001111069960371838
0.00032462093865250893,0.00024261253511189987,0.00040655655477936435,0.0001598143480512332,0.00048537213373605595,0.00010014874362091362,0.0005427822472548198,2.511439292346505e-05,0.0006012933500030202,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,5,2023-05-01,0.00018063332823854716
0.0003257957524929328,0.00023681678840833028,0.000417753011751524,0.0001367924322991589,0.0005047323086544834,6.605983512536761e-05,0.0005700083285744949,0.0,0.0006275398327237428,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,6,2023-06-01,0.0001379976540398813
0.0003269705663333567,0.000223559466600234,0.0004252728639658523,0.00011981244578616644,0.0005292382946416354,4.851550052696107e-05,0.0005887783473318504,0.0,0.0006587917691005808,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,7,2023-07-01,0.00010900766687257003
0.00032814538017378065,0.00021565403410805353,0.00043855173691501113,0.00010651511701175752,0.0005446982216372233,2.31548017403779e-05,0.000621962947526605,0.0,0.0006863853918725282,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,8,2023-08-01,0.00010457379642096182
0.0003293201940142046,0.00021201753556780413,0.00044392220783514473,8.981224978610395e-05,0.0005606575072179324,1.235616056806744e-05,0.0006377466527334376,0.0,0.000710850060008455,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,9,2023-09-01,0.000160333493666827
0.0003304950078546285,0.00020349511007140017,0.00045735902895773954,8.163414711755457e-05,0.0005725027291752718,2.752943386433041e-06,0.0006482512510372189,0.0,0.0007248089878360638,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,10,2023-10-01,0.0001250538426266865
0.0003316698216950524,0.0001998902535467271,0.0004665096379943637,7.391955323354945e-05,0.0005883948344114614,0.0,0.0006654106559414039,0.0,0.0007397092821115496,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,11,2023-11-01,0.00014534355583009339
0.00033284463553547635,0.00019730015744427043,0.0004707825335174091,6.017814170488973e-05,0.0006061817119315796,0.0,0.000687419707691795,0.0,0.0007598834020453162,drift_residual_bootstrap,max_h1_persistence,2022-12-01,2023,12,2023-12-01,9.18822070106124e-05
0.00015237778608929338,0.0001255375501061509,0.00018708353778018358,8.741537158095253e-05,0.0002300258002881841,4.582268183470684e-05,0.00026433984967316786,3.080640148139727e-05,0.0002796797490647804,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,1,2023-01-01,9.251977610214184e-05
0.00010605953475217422,8.319566855400842e-05,0.00014076528644306442,4.336115421932281e-05,0.0001837075489510649,2.376586260079601e-05,0.00021740730405452887,0.0,0.00023336149772766124,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,2,2023-02-01,0.00014814266138291174
0.00015237778608929338,0.0001255375501061509,0.0001868066019687043,8.741537158095253e-05,0.000229236715403807,6.887104233275518e-05,0.000260446239047775,3.080640148139727e-05,0.0002779364817372006,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,3,2023-03-01,0.00011421522717408685
0.0001151383963524156,8.897149524321926e-05,0.0001485405816162161,5.017598184407475e-05,0.00017520234316271277,3.2844724201037395e-05,0.0002174407852645316,0.0,0.00024244035932790263,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,4,2023-04-01,0.0001111069960371838
0.00015902043412578516,0.00013405912583503522,0.00019314393790805537,9.632205359293375e-05,0.00023874571477437319,7.672676197440695e-05,0.0002703682034281398,3.744904951788904e-05,0.0002863223971012722,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,5,2023-05-01,0.00018063332823854716
0.00015902043412578516,0.00013126186974216525,0.00019344925000519607,9.40580196174443e-05,0.00023587936344029878,7.672676197440695e-05,0.00026161112624021785,3.85348352327298e-05,0.0002845791297736924,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,6,2023-06-01,0.0001379976540398813
0.00016623031209741097,0.00013847174771379104,0.00020065912797682188,9.69745967684596e-05,0.00024308924141192457,5.967520784282443e-05,0.00026853270100952694,4.4658927489514856e-05,0.00029183258942850785,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,7,2023-07-01,0.00010900766687257003
0.0004770613023773555,0.00044930273799373557,0.0005114901182567664,0.00040780558704840415,0.0005539202316918691,0.0003610326559647828,0.0005851297553358372,0.0003520328422307109,0.0006411740878949557,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,8,2023-08-01,0.00010457379642096182
0.00012467273407305821,9.971142578230829e-05,0.0001627314824109352,5.971031956471736e-05,0.00020153166338757184,4.2379061921680005e-05,0.00023274118703153985,3.1013494651620997e-06,0.0002502314297209655,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,9,2023-09-01,0.000160333493666827
0.00014567172875924104,0.00012010416739000291,0.00018037748045013124,8.106429235229585e-05,0.00022331974295813174,3.91166245046545e-05,0.0002570194980615957,2.0643268612596425e-05,0.00027297369173472807,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,10,2023-10-01,0.0001250538426266865
0.000136605801193024,0.00011164449290227407,0.00017455663744709218,7.164338668468314e-05,0.0002142538153919147,5.431212904164578e-05,0.00024795357049537867,1.6120202299968635e-05,0.000263907764168511,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,11,2023-11-01,0.00014534355583009339
0.0003187468694503893,0.00029098830506676937,0.0003489808927892498,0.00024949115412143796,0.00039639488364928,0.00021219176519580275,0.00043009463875274395,0.0001971754848424932,0.0004460488324258763,seasonal_naive_residual_bootstrap,max_h1_persistence,2022-12-01,2023,12,2023-12-01,9.18822070106124e-05
0.00015046625940970146,0.00011448721177844435,0.00017285845842233638,9.039545207521215e-05,0.00021605014289529712,7.890249170513833e-05,0.0002658513274347436,5.9389229842182054e-05,0.0002891463411548043,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,1,2023-01-01,9.251977610214184e-05
0.00015538527359687217,0.00012273533868887665,0.0001732412170671522,0.0001056730211253341,0.0002147738958734555,8.974543572681088e-05,0.00023136828954948955,6.430824402935276e-05,0.00029406535534197496,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,2,2023-02-01,0.00014814266138291174
0.00016103987574932253,0.0001250608281180654,0.00017889581921960257,0.00011132762327778446,0.00022042849802590586,8.94761080447594e-05,0.00023702289170193992,6.996284618180313e-05,0.0002997199574944254,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,3,2023-03-01,0.00011421522717408685
0.00014620475971387797,0.00011355482480588245,0.0001685969587265129,9.64925072423399e-05,0.00021178864319947363,8.056492184381668e-05,0.00026158982773892016,5.5127730146358565e-05,0.0002848848414589808,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,4,2023-04-01,0.0001111069960371838
0.00014848813713112946,0.00011583820222313393,0.0001663440806014095,9.877588465959138e-05,0.00021407202061672512,8.284829926106816e-05,0.00026387320515617165,5.741110756361005e-05,0.00028716821887623227,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,5,2023-05-01,0.00018063332823854716
0.0001610925072300851,0.00012844257232208958,0.00018348470624272002,0.00011138025475854703,0.00022048112950666843,8.952873952552197e-05,0.00023707552318270249,7.00154776625657e-05,0.0002997725889751879,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,6,2023-06-01,0.0001379976540398813
0.00014837436862713094,0.00011572443371913541,0.00017076656763976585,9.866211615559286e-05,0.0002139582521127266,8.273453075706964e-05,0.0002637594366521731,5.729733905961153e-05,0.0002870544503722338,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,7,2023-07-01,0.00010900766687257003
0.00019514252145041105,0.00015916347381915392,0.00021299846492069108,0.00013507171411592173,0.0002545311437269944,0.0001235787537458479,0.0002711255374030284,0.00010406549188289164,0.00033382260319551383,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,8,2023-08-01,0.00010457379642096182
0.00012475456615520722,8.877551852395011e-05,0.00014714676516784214,7.504231368366915e-05,0.00018414318843179055,5.9114728285145925e-05,0.0002007375821078246,3.367753658768781e-05,0.00026343464790031,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,9,2023-09-01,0.000160333493666827
0.00012327952974660613,9.221316638514376e-05,0.00014567172875924104,7.356727727506805e-05,0.0001888634132322018,5.7639691876544834e-05,0.0001992625456992235,3.220250017908672e-05,0.0002619596114917089,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,10,2023-10-01,0.0001250538426266865
0.0001240200294760434,8.804098184478629e-05,0.00014301003683191214,6.394922214155409e-05,0.00018960391296163906,5.2456261771480266e-05,0.00023940509750108556,3.294299990852399e-05,0.0002627001112211462,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,11,2023-11-01,0.00014534355583009339
0.0001800667877052865,0.0001440877400740294,0.00019792273117556652,0.00011999598037079718,0.00023945540998186981,0.00010850302000072336,0.00025604980365790384,8.898975813776708e-05,0.0003187468694503893,recent_5_year_same_month_bootstrap,max_h1_persistence,2022-12-01,2023,12,2023-12-01,9.18822070106124e-05
0.00014942524783265795,0.00013872940577063636,0.0001647777034577119,0.0001282653624566218,0.0001881863741474325,0.00011840189168912729,0.0002411130074626128,0.00011409316399279785,0.0002575328485009096,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,1,2023-01-01,9.251977610214184e-05
0.00012025751268289914,0.00010906124945684741,0.00013465466077484587,9.9097627306863e-05,0.00015903307640051565,8.923415653936848e-05,0.000217755393993868,8.492542884303905e-05,0.00023592015679280387,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,2,2023-02-01,0.00014814266138291174
0.00015422122411548275,0.00014352538205346117,0.0001687626162083036,0.00013306133873944661,0.0001929823504302573,0.0001231978679719521,0.0002459089837454376,0.00011392859946376336,0.0002698838682253875,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,3,2023-03-01,0.00011421522717408685
0.00014588448641146968,0.00013523259891414814,0.00016072566362706039,0.0001247286671682495,0.00019119779789712185,0.00011486113026793902,0.00024358554301187791,0.0001055918617597503,0.0002615471305213744,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,4,2023-04-01,0.0001111069960371838
0.00015101599631084397,0.00014036410881352243,0.00016481787635391133,0.00012986062886015886,0.00018977712262561856,0.00012046578448302045,0.00024851387762181285,0.00011568391247098387,0.0002666786404207487,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,5,2023-05-01,0.00018063332823854716
0.00015440362293315277,0.00014320735970710103,0.00016924480014874347,0.00013324373755711663,0.00019316474924792733,0.0001233802667896221,0.0002519015042441216,0.00011411099828143338,0.0002700662670430575,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,6,2023-06-01,0.0001379976540398813
0.0001682781069178641,0.00015762621942054257,0.00018267525500981083,0.00014712273946717902,0.0002067969785480141,0.00013713848594435922,0.000259965866547819,0.0001328220095577076,0.00028394075102776883,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,7,2023-07-01,0.00010900766687257003
0.00015664814594918745,0.0001459523038871659,0.0001704500259922548,0.00013549277849850234,0.00019516701757933745,0.0001256247898056568,0.00025414602726015633,0.00011635552129746806,0.0002647557466174391,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,8,2023-08-01,0.00010457379642096182
0.0001354837776026891,0.00012483189010536756,0.00015002516969550995,0.0001145629035337458,0.0001742593413203056,0.00010549508492835614,0.00023318483420309733,0.000100151693762829,0.0002511464217125938,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,9,2023-09-01,0.000160333493666827
0.00015013086497027095,0.0001387473733159381,0.0001639327450133383,0.00012890240048228828,0.00018864973660042095,0.00011958065314244742,0.0002418186246002258,0.00010983824031855156,0.0002582384656385226,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,10,2023-10-01,0.0001250538426266865
0.00013416205114423442,0.00012351016364691288,0.00014855919923618114,0.00011300216576819828,0.00017270514824284684,0.00010313869500070376,0.00023165993245520327,9.386942649251503e-05,0.000279641808893174,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,11,2023-11-01,0.00014534355583009339
0.000276790556800738,0.0002655942935746863,0.0002914068951742513,0.0002556306714247019,0.0003155516831155126,0.0002462403449729145,0.00037428843811170687,0.00023649793214901863,0.00039245320091064274,stl_loess_residual_bootstrap,max_h1_persistence,2022-12-01,2023,12,2023-12-01,9.18822070106124e-05
